"","Time","strain","OD600","trial","mean_OD600","sem_OD600"
"2591",9.75,"Pa14_01960",4.073,"trial_2",4.02975,0.0314573123454628
"2592",9.75,"Pa14_09480",4.589,"trial_2",3.358,0.641648268134498
"2593",9.75,"Pa14_19120",4.21,"trial_2",3.981,0.267000936327946
"2594",9.75,"Pa14_48650",4.205,"trial_2",4.1495,0.194354701512467
"2595",9.75,"Pa14_58770",4.001,"trial_2",3.916,0.100005833163204
"2596",9.75,"Pa14_06570",4.235,"trial_2",3.82475,0.202789864556064
"2597",9.75,"Pa14_32750",4.065,"trial_2",3.9015,0.261781874850036
"2598",9.75,"Pa14_62830",3.248,"trial_2",1.70025,0.53588639576562
"2599",9.75,"Pa14_17250",4.136,"trial_2",4.00375,0.0614469622248869
"2600",9.75,"Pa14_20440",4.133,"trial_2",4.00975,0.059960229875032
"2601",9.75,"Pa14_68350",3.997,"trial_2",3.63725,0.198355898576271
"2602",9.75,"Pa14_72840",4.118,"trial_2",3.905,0.218282309559585
"2603",9.75,"Pa14",3.875,"trial_2",3.77175,0.174619765490623
"2604",10,"Pa14_51430",4.268,"trial_2",4.15275,0.304086439191227
"2605",10,"Pa14_16930",3.009,"trial_2",3.53525,0.311753207681974
"2606",10,"Pa14_09810",4.309,"trial_2",4.2475,0.167378065070267
"2607",10,"Pa14_64590",4.232,"trial_2",4.229,0.103196414666402
"2608",10,"Pa14_05300",4.241,"trial_2",4.283,0.105485386033643
"2609",10,"Pa14_18520",4.151,"trial_2",3.90675,0.222066196962377
"2610",10,"Pa14_01960",4.109,"trial_2",4.0885,0.0301012181370344
"2611",10,"Pa14_09480",4.637,"trial_2",3.47225,0.611248909337814
"2612",10,"Pa14_19120",4.261,"trial_2",4.09125,0.2578185327577
"2613",10,"Pa14_48650",4.248,"trial_2",4.23675,0.177649174404686
"2614",10,"Pa14_58770",4.071,"trial_2",4.038,0.0675067897819668
"2615",10,"Pa14_06570",4.271,"trial_2",3.9345,0.159399132159913
"2616",10,"Pa14_32750",4.084,"trial_2",3.96625,0.248577410813345
"2617",10,"Pa14_62830",3.327,"trial_2",1.798,0.531822338756093
"2618",10,"Pa14_17250",4.194,"trial_2",4.077,0.0475832603618822
"2619",10,"Pa14_20440",4.197,"trial_2",4.1115,0.0452483885532586
"2620",10,"Pa14_68350",4.043,"trial_2",3.747,0.192174833593441
"2621",10,"Pa14_72840",4.211,"trial_2",3.97325,0.213161275016516
"2622",10,"Pa14",3.931,"trial_2",3.856,0.167875449862887
"2623",10.25,"Pa14_51430",4.345,"trial_2",4.23175,0.300364882268217
"2624",10.25,"Pa14_16930",2.978,"trial_2",3.5745,0.324725140182688
"2625",10.25,"Pa14_09810",4.339,"trial_2",4.349,0.111423366789317
"2626",10.25,"Pa14_64590",4.263,"trial_2",4.28475,0.0842361511862138
"2627",10.25,"Pa14_05300",4.244,"trial_2",4.31575,0.103844735864013
"2628",10.25,"Pa14_18520",4.253,"trial_2",3.9895,0.230580607741993
"2629",10.25,"Pa14_01960",4.141,"trial_2",4.14075,0.0319018677614128
"2630",10.25,"Pa14_09480",4.672,"trial_2",3.621,0.566708331801583
"2631",10.25,"Pa14_19120",4.324,"trial_2",4.16975,0.258149625540435
"2632",10.25,"Pa14_48650",4.276,"trial_2",4.305,0.165883995611391
"2633",10.25,"Pa14_58770",4.17,"trial_2",4.09875,0.0840846547633197
"2634",10.25,"Pa14_06570",4.342,"trial_2",4.0045,0.163946383512009
"2635",10.25,"Pa14_32750",4.153,"trial_2",4.02675,0.245068145284803
"2636",10.25,"Pa14_62830",3.408,"trial_2",1.8985,0.53345204408019
"2637",10.25,"Pa14_17250",4.246,"trial_2",4.12275,0.0508582589163256
"2638",10.25,"Pa14_20440",4.247,"trial_2",4.15975,0.0446399951463558
"2639",10.25,"Pa14_68350",4.113,"trial_2",3.866,0.185386533131904
"2640",10.25,"Pa14_72840",4.317,"trial_2",4.04675,0.212122753376435
"2641",10.25,"Pa14",3.993,"trial_2",3.91875,0.163446410687622
"2642",10.5,"Pa14_51430",4.405,"trial_2",4.30275,0.300464744188066
"2643",10.5,"Pa14_16930",2.947,"trial_2",3.58225,0.329812415119059
"2644",10.5,"Pa14_09810",4.372,"trial_2",4.44325,0.0660156231508876
"2645",10.5,"Pa14_64590",4.285,"trial_2",4.33275,0.066640046768691
"2646",10.5,"Pa14_05300",4.234,"trial_2",4.33625,0.110128996333088
"2647",10.5,"Pa14_18520",4.287,"trial_2",4.06175,0.224531131842929
"2648",10.5,"Pa14_01960",4.165,"trial_2",4.18275,0.0395376929861451
"2649",10.5,"Pa14_09480",4.7,"trial_2",3.7155,0.513654634295587
"2650",10.5,"Pa14_19120",4.371,"trial_2",4.243,0.253590549245564
"2651",10.5,"Pa14_48650",4.307,"trial_2",4.35075,0.156683531893644
"2652",10.5,"Pa14_58770",4.208,"trial_2",4.21075,0.0883151317725337
"2653",10.5,"Pa14_06570",4.404,"trial_2",4.08525,0.158244207371602
"2654",10.5,"Pa14_32750",4.194,"trial_2",4.08725,0.238833754942638
"2655",10.5,"Pa14_62830",3.472,"trial_2",2.014,0.52796606582873
"2656",10.5,"Pa14_17250",4.299,"trial_2",4.221,0.0380460247594936
"2657",10.5,"Pa14_20440",4.284,"trial_2",4.22,0.0479791621435806
"2658",10.5,"Pa14_68350",4.158,"trial_2",3.9445,0.187826826270016
"2659",10.5,"Pa14_72840",4.417,"trial_2",4.14825,0.218717997659086
"2660",10.5,"Pa14",4.06,"trial_2",4.0075,0.162781294994235
"2661",10.75,"Pa14_51430",4.542,"trial_2",4.40375,0.295294873812601
"2662",10.75,"Pa14_16930",2.941,"trial_2",3.57925,0.327520578233898
"2663",10.75,"Pa14_09810",4.38,"trial_2",4.4705,0.0658185637440786
"2664",10.75,"Pa14_64590",4.284,"trial_2",4.37125,0.0548275706191694
"2665",10.75,"Pa14_05300",4.227,"trial_2",4.358,0.114531655012926
"2666",10.75,"Pa14_18520",4.273,"trial_2",4.097,0.194200926877294
"2667",10.75,"Pa14_01960",4.182,"trial_2",4.22525,0.0473803317140492
"2668",10.75,"Pa14_09480",4.743,"trial_2",3.8255,0.459172534747742
"2669",10.75,"Pa14_19120",4.384,"trial_2",4.31125,0.244385411116676
"2670",10.75,"Pa14_48650",4.34,"trial_2",4.39675,0.148140347306195
"2671",10.75,"Pa14_58770",4.211,"trial_2",4.271,0.0830030119935415
"2672",10.75,"Pa14_06570",4.394,"trial_2",4.147,0.131819320789228
"2673",10.75,"Pa14_32750",4.229,"trial_2",4.139,0.223745763460823
"2674",10.75,"Pa14_62830",3.531,"trial_2",2.1195,0.521822686998818
"2675",10.75,"Pa14_17250",4.363,"trial_2",4.28175,0.0342013035813939
"2676",10.75,"Pa14_20440",4.331,"trial_2",4.256,0.0614261073702923
"2677",10.75,"Pa14_68350",4.181,"trial_2",4.0085,0.173536499522915
"2678",10.75,"Pa14_72840",4.502,"trial_2",4.20575,0.217310214133314
"2679",10.75,"Pa14",4.155,"trial_2",4.084,0.150900629554684
"2680",11,"Pa14_51430",4.543,"trial_2",4.467,0.286729838000861
"2681",11,"Pa14_16930",2.886,"trial_2",3.575,0.336685065503852
"2682",11,"Pa14_09810",4.406,"trial_2",4.503,0.0652750590450391
"2683",11,"Pa14_64590",4.269,"trial_2",4.391,0.0480780615249824
"2684",11,"Pa14_05300",4.194,"trial_2",4.3745,0.12399630370835
"2685",11,"Pa14_18520",4.37,"trial_2",4.1925,0.170208940227396
"2686",11,"Pa14_01960",4.185,"trial_2",4.26975,0.0539697060087108
"2687",11,"Pa14_09480",4.74,"trial_2",3.9495,0.408042175107754
"2688",11,"Pa14_19120",4.406,"trial_2",4.3615,0.224864588882584
"2689",11,"Pa14_48650",4.362,"trial_2",4.43575,0.150271074506484
"2690",11,"Pa14_58770",4.294,"trial_2",4.32325,0.0634998359577933
"2691",11,"Pa14_06570",4.436,"trial_2",4.2235,0.112272362286243
"2692",11,"Pa14_32750",4.264,"trial_2",4.183,0.213260794959286
"2693",11,"Pa14_62830",3.592,"trial_2",2.2315,0.517336850288733
"2694",11,"Pa14_17250",4.389,"trial_2",4.30925,0.0270073292521371
"2695",11,"Pa14_20440",4.362,"trial_2",4.3035,0.0685729538520837
"2696",11,"Pa14_68350",4.25,"trial_2",4.0785,0.173352002199763
"2697",11,"Pa14_72840",4.513,"trial_2",4.26125,0.20210120195915
"2698",11,"Pa14",4.218,"trial_2",4.13875,0.127529980135391
"2699",11.25,"Pa14_51430",4.699,"trial_2",4.55325,0.281862370374858
"2700",11.25,"Pa14_16930",2.881,"trial_2",3.59075,0.340727499868541
"2701",11.25,"Pa14_09810",4.428,"trial_2",4.52175,0.064712666199645
"2702",11.25,"Pa14_64590",4.252,"trial_2",4.39325,0.0486678795510961
"2703",11.25,"Pa14_05300",4.178,"trial_2",4.36875,0.126093467316907
"2704",11.25,"Pa14_18520",4.325,"trial_2",4.232,0.164903507138771
"2705",11.25,"Pa14_01960",4.196,"trial_2",4.30175,0.0580393185693974
"2706",11.25,"Pa14_09480",4.747,"trial_2",4.03,0.374487872522818
"2707",11.25,"Pa14_19120",4.403,"trial_2",4.3805,0.209931933413349
"2708",11.25,"Pa14_48650",4.391,"trial_2",4.46675,0.151372815150762
"2709",11.25,"Pa14_58770",4.289,"trial_2",4.3495,0.0534797469453002
"2710",11.25,"Pa14_06570",4.469,"trial_2",4.28,0.108102574745779
"2711",11.25,"Pa14_32750",4.281,"trial_2",4.20075,0.195714662625636
"2712",11.25,"Pa14_62830",3.64,"trial_2",2.3655,0.516417547468454
"2713",11.25,"Pa14_17250",4.461,"trial_2",4.364,0.0350689796448848
"2714",11.25,"Pa14_20440",4.395,"trial_2",4.3345,0.0683892048011478
"2715",11.25,"Pa14_68350",4.268,"trial_2",4.1485,0.15120929204252
"2716",11.25,"Pa14_72840",4.543,"trial_2",4.2965,0.196253450075831
"2717",11.25,"Pa14",4.229,"trial_2",4.177,0.143766013600804
"2718",11.5,"Pa14_51430",4.699,"trial_2",4.59525,0.276738557426801
"2719",11.5,"Pa14_16930",2.846,"trial_2",3.604,0.354639018345885
"2720",11.5,"Pa14_09810",4.444,"trial_2",4.53725,0.0649581596106294
"2721",11.5,"Pa14_64590",4.205,"trial_2",4.3805,0.0617933383680366
"2722",11.5,"Pa14_05300",4.138,"trial_2",4.3585,0.134742037488924
"2723",11.5,"Pa14_18520",4.396,"trial_2",4.278,0.168943777630311
"2724",11.5,"Pa14_01960",4.191,"trial_2",4.3205,0.0629159492232826
"2725",11.5,"Pa14_09480",4.749,"trial_2",4.09975,0.347895428493487
"2726",11.5,"Pa14_19120",4.407,"trial_2",4.4035,0.19096356546036
"2727",11.5,"Pa14_48650",4.398,"trial_2",4.49125,0.150238906967092
"2728",11.5,"Pa14_58770",4.367,"trial_2",4.40325,0.0388552334527367
"2729",11.5,"Pa14_06570",4.522,"trial_2",4.3225,0.105016268580952
"2730",11.5,"Pa14_32750",4.315,"trial_2",4.2335,0.180586313619462
"2731",11.5,"Pa14_62830",3.68,"trial_2",2.5,0.502650143406591
"2732",11.5,"Pa14_17250",4.534,"trial_2",4.429,0.0372983467015182
"2733",11.5,"Pa14_20440",4.418,"trial_2",4.37025,0.0708535755390415
"2734",11.5,"Pa14_68350",4.319,"trial_2",4.2025,0.15217013504627
"2735",11.5,"Pa14_72840",4.58,"trial_2",4.339,0.192014322382472
"2736",11.5,"Pa14",4.284,"trial_2",4.239,0.132469493343436
"2737",11.75,"Pa14_51430",4.654,"trial_2",4.633,0.268157602912914
"2738",11.75,"Pa14_16930",2.813,"trial_2",3.6015,0.36158182568634
"2739",11.75,"Pa14_09810",4.462,"trial_2",4.5565,0.063975906923362
"2740",11.75,"Pa14_64590",4.177,"trial_2",4.3645,0.0690718225231293
"2741",11.75,"Pa14_05300",4.1,"trial_2",4.34475,0.144077163931924
"2742",11.75,"Pa14_18520",4.449,"trial_2",4.34,0.176251241130382
"2743",11.75,"Pa14_01960",4.186,"trial_2",4.3345,0.0691550190996044
"2744",11.75,"Pa14_09480",4.719,"trial_2",4.159,0.319482133042418
"2745",11.75,"Pa14_19120",4.377,"trial_2",4.42275,0.170964116605405
"2746",11.75,"Pa14_48650",4.398,"trial_2",4.51275,0.150721804991846
"2747",11.75,"Pa14_58770",4.364,"trial_2",4.4345,0.0311086804606046
"2748",11.75,"Pa14_06570",4.542,"trial_2",4.39375,0.0904188171787267
"2749",11.75,"Pa14_32750",4.308,"trial_2",4.253,0.169250307729902
"2750",11.75,"Pa14_62830",3.73,"trial_2",2.632,0.490029761000969
"2751",11.75,"Pa14_17250",4.516,"trial_2",4.467,0.0303809150619267
"2752",11.75,"Pa14_20440",4.435,"trial_2",4.383,0.058373795490785
"2753",11.75,"Pa14_68350",4.314,"trial_2",4.23025,0.137669516717875
"2754",11.75,"Pa14_72840",4.579,"trial_2",4.3635,0.168055794306534
"2755",11.75,"Pa14",4.276,"trial_2",4.3045,0.102129411369432
"2756",12,"Pa14_51430",4.705,"trial_2",4.68775,0.268614151712079
"2757",12,"Pa14_16930",2.786,"trial_2",3.60225,0.370620285242637
"2758",12,"Pa14_09810",4.477,"trial_2",4.5655,0.0672712172230195
"2759",12,"Pa14_64590",4.139,"trial_2",4.35175,0.0764671770543849
"2760",12,"Pa14_05300",4.061,"trial_2",4.32775,0.151349141061322
"2761",12,"Pa14_18520",4.467,"trial_2",4.36975,0.173678522467997
"2762",12,"Pa14_01960",4.176,"trial_2",4.34725,0.0760409703164463
"2763",12,"Pa14_09480",4.717,"trial_2",4.2445,0.305374223972271
"2764",12,"Pa14_19120",4.357,"trial_2",4.44125,0.156756911065084
"2765",12,"Pa14_48650",4.397,"trial_2",4.53325,0.153010007842624
"2766",12,"Pa14_58770",4.367,"trial_2",4.45575,0.0357010153917225
"2767",12,"Pa14_06570",4.574,"trial_2",4.43275,0.0774148726021041
"2768",12,"Pa14_32750",4.33,"trial_2",4.286,0.165525929489411
"2769",12,"Pa14_62830",3.765,"trial_2",2.7535,0.474732468519551
"2770",12,"Pa14_17250",4.556,"trial_2",4.49525,0.0374196361108265
"2771",12,"Pa14_20440",4.436,"trial_2",4.41225,0.0637787516863309
"2772",12,"Pa14_68350",4.316,"trial_2",4.26675,0.136576825144922
"2773",12,"Pa14_72840",4.585,"trial_2",4.39175,0.152741270890789
"2774",12,"Pa14",4.302,"trial_2",4.34175,0.103086027989571
"2775",12.25,"Pa14_51430",4.664,"trial_2",4.744,0.274654935024538
"2776",12.25,"Pa14_16930",2.746,"trial_2",3.59375,0.377153013819767
"2777",12.25,"Pa14_09810",4.497,"trial_2",4.57375,0.0686638854614758
"2778",12.25,"Pa14_64590",4.104,"trial_2",4.3305,0.0809531757664062
"2779",12.25,"Pa14_05300",4.025,"trial_2",4.3065,0.157317354414572
"2780",12.25,"Pa14_18520",4.478,"trial_2",4.4215,0.159976300328101
"2781",12.25,"Pa14_01960",4.167,"trial_2",4.34775,0.082284440611009
"2782",12.25,"Pa14_09480",4.701,"trial_2",4.27225,0.274331118358818
"2783",12.25,"Pa14_19120",4.322,"trial_2",4.45075,0.143624147807161
"2784",12.25,"Pa14_48650",4.391,"trial_2",4.54175,0.150465043005566
"2785",12.25,"Pa14_58770",4.375,"trial_2",4.49,0.0407492331216184
"2786",12.25,"Pa14_06570",4.585,"trial_2",4.47275,0.0685339028024331
"2787",12.25,"Pa14_32750",4.327,"trial_2",4.2995,0.149935819602922
"2788",12.25,"Pa14_62830",3.809,"trial_2",2.88675,0.457405067564116
"2789",12.25,"Pa14_17250",4.518,"trial_2",4.5105,0.0460588391806249
"2790",12.25,"Pa14_20440",4.433,"trial_2",4.4355,0.0716804250359422
"2791",12.25,"Pa14_68350",4.323,"trial_2",4.27975,0.127884958067788
"2792",12.25,"Pa14_72840",4.556,"trial_2",4.421,0.143351549230089
"2793",12.25,"Pa14",4.314,"trial_2",4.36725,0.0944046035247575
"2794",12.5,"Pa14_51430",4.668,"trial_2",4.7575,0.2655856735594
"2795",12.5,"Pa14_16930",2.733,"trial_2",3.605,0.388182731884525
"2796",12.5,"Pa14_09810",4.529,"trial_2",4.578,0.0734540672801719
"2797",12.5,"Pa14_64590",4.081,"trial_2",4.29975,0.0794212135809234
"2798",12.5,"Pa14_05300",3.979,"trial_2",4.28,0.161996913550845
"2799",12.5,"Pa14_18520",4.476,"trial_2",4.44075,0.167809601930283
"2800",12.5,"Pa14_01960",4.148,"trial_2",4.34325,0.0863571797825751
"2801",12.5,"Pa14_09480",4.671,"trial_2",4.28375,0.240776651345876
"2802",12.5,"Pa14_19120",4.297,"trial_2",4.46725,0.139791734972661
"2803",12.5,"Pa14_48650",4.374,"trial_2",4.543,0.149527589427503
"2804",12.5,"Pa14_58770",4.382,"trial_2",4.5125,0.0474385567515146
"2805",12.5,"Pa14_06570",4.594,"trial_2",4.4755,0.0802335133635981
"2806",12.5,"Pa14_32750",4.338,"trial_2",4.32175,0.143801584947223
"2807",12.5,"Pa14_62830",3.833,"trial_2",3.005,0.43617427709575
"2808",12.5,"Pa14_17250",4.508,"trial_2",4.53525,0.0528951399783885
"2809",12.5,"Pa14_20440",4.435,"trial_2",4.4865,0.0959118518918979
"2810",12.5,"Pa14_68350",4.324,"trial_2",4.29275,0.136932693320478
"2811",12.5,"Pa14_72840",4.553,"trial_2",4.45375,0.132128330926162
"2812",12.5,"Pa14",4.322,"trial_2",4.392,0.0960407899453839
"2813",12.75,"Pa14_51430",4.759,"trial_2",4.8035,0.260735338354176
"2814",12.75,"Pa14_16930",2.746,"trial_2",3.62175,0.393980620293266
"2815",12.75,"Pa14_09810",4.546,"trial_2",4.57525,0.0805516138882394
"2816",12.75,"Pa14_64590",4.066,"trial_2",4.278,0.0769837645221381
"2817",12.75,"Pa14_05300",3.951,"trial_2",4.25475,0.164268771124236
"2818",12.75,"Pa14_18520",4.51,"trial_2",4.496,0.139960113365678
"2819",12.75,"Pa14_01960",4.131,"trial_2",4.33425,0.0905275050283981
"2820",12.75,"Pa14_09480",4.65,"trial_2",4.317,0.213673036826518
"2821",12.75,"Pa14_19120",4.332,"trial_2",4.50125,0.127621429104468
"2822",12.75,"Pa14_48650",4.37,"trial_2",4.53925,0.148274168912412
"2823",12.75,"Pa14_58770",4.388,"trial_2",4.53325,0.0532155600678348
"2824",12.75,"Pa14_06570",4.624,"trial_2",4.51,0.0759385716659634
"2825",12.75,"Pa14_32750",4.425,"trial_2",4.35575,0.135506073049636
"2826",12.75,"Pa14_62830",3.865,"trial_2",3.10375,0.4174999750499
"2827",12.75,"Pa14_17250",4.5,"trial_2",4.55225,0.0573605192328893
"2828",12.75,"Pa14_20440",4.418,"trial_2",4.5065,0.103065108871367
"2829",12.75,"Pa14_68350",4.406,"trial_2",4.35325,0.134675149279046
"2830",12.75,"Pa14_72840",4.504,"trial_2",4.46475,0.110553437305224
"2831",12.75,"Pa14",4.325,"trial_2",4.4215,0.0917146843931403
"2832",13,"Pa14_51430",4.722,"trial_2",4.8375,0.258258430001165
"2833",13,"Pa14_16930",2.683,"trial_2",3.5905,0.403828862267174
"2834",13,"Pa14_09810",4.58,"trial_2",4.58,0.0959956596241032
"2835",13,"Pa14_64590",4.034,"trial_2",4.25075,0.0763592114067889
"2836",13,"Pa14_05300",3.898,"trial_2",4.21725,0.168908937497892
"2837",13,"Pa14_18520",4.482,"trial_2",4.5075,0.128393600567422
"2838",13,"Pa14_01960",4.109,"trial_2",4.31675,0.0924755598342972
"2839",13,"Pa14_09480",4.615,"trial_2",4.339,0.19347135877609
"2840",13,"Pa14_19120",4.25,"trial_2",4.4905,0.135635848260456
"2841",13,"Pa14_48650",4.349,"trial_2",4.53325,0.146838559309195
"2842",13,"Pa14_58770",4.389,"trial_2",4.55225,0.0555088206203902
"2843",13,"Pa14_06570",4.601,"trial_2",4.52575,0.0723663998920308
"2844",13,"Pa14_32750",4.402,"trial_2",4.36125,0.125244011832902
"2845",13,"Pa14_62830",3.899,"trial_2",3.2185,0.380509417316663
"2846",13,"Pa14_17250",4.49,"trial_2",4.546,0.0459365504437008
"2847",13,"Pa14_20440",4.396,"trial_2",4.52325,0.116961086833756
"2848",13,"Pa14_68350",4.412,"trial_2",4.35375,0.11656141085282
"2849",13,"Pa14_72840",4.513,"trial_2",4.47325,0.101517137305317
"2850",13,"Pa14",4.34,"trial_2",4.45025,0.0891219903652667
"2851",13.25,"Pa14_51430",4.738,"trial_2",4.854,0.255997070295736
"2852",13.25,"Pa14_16930",2.667,"trial_2",3.59725,0.411719033443925
"2853",13.25,"Pa14_09810",4.597,"trial_2",4.576,0.111236235103495
"2854",13.25,"Pa14_64590",3.996,"trial_2",4.22375,0.0789729647833148
"2855",13.25,"Pa14_05300",3.849,"trial_2",4.18275,0.175022081940156
"2856",13.25,"Pa14_18520",4.47,"trial_2",4.52575,0.119641391249016
"2857",13.25,"Pa14_01960",4.083,"trial_2",4.29825,0.0943993070242926
"2858",13.25,"Pa14_09480",4.573,"trial_2",4.35325,0.169819696050448
"2859",13.25,"Pa14_19120",4.217,"trial_2",4.49275,0.138520982165158
"2860",13.25,"Pa14_48650",4.33,"trial_2",4.5205,0.147842540111656
"2861",13.25,"Pa14_58770",4.386,"trial_2",4.56625,0.061533696730599
"2862",13.25,"Pa14_06570",4.591,"trial_2",4.564,0.066375196170457
"2863",13.25,"Pa14_32750",4.423,"trial_2",4.37425,0.116259318622925
"2864",13.25,"Pa14_62830",3.916,"trial_2",3.3075,0.354443342910166
"2865",13.25,"Pa14_17250",4.466,"trial_2",4.555,0.062392574344495
"2866",13.25,"Pa14_20440",4.371,"trial_2",4.52125,0.124292246339022
"2867",13.25,"Pa14_68350",4.396,"trial_2",4.37325,0.115561942264744
"2868",13.25,"Pa14_72840",4.467,"trial_2",4.49125,0.0762947955848455
"2869",13.25,"Pa14",4.308,"trial_2",4.45875,0.0846653953316624
"2870",13.5,"Pa14_51430",4.778,"trial_2",4.907,0.263211258624449
"2871",13.5,"Pa14_16930",2.648,"trial_2",3.594,0.419562271897748
"2872",13.5,"Pa14_09810",4.63,"trial_2",4.578,0.128952833754568
"2873",13.5,"Pa14_64590",3.965,"trial_2",4.19025,0.0781380989018801
"2874",13.5,"Pa14_05300",3.81,"trial_2",4.15125,0.178276645974732
"2875",13.5,"Pa14_18520",4.465,"trial_2",4.52775,0.122484948054853
"2876",13.5,"Pa14_01960",4.059,"trial_2",4.279,0.0957226897518729
"2877",13.5,"Pa14_09480",4.536,"trial_2",4.38225,0.158020766040416
"2878",13.5,"Pa14_19120",4.187,"trial_2",4.50575,0.148327551385439
"2879",13.5,"Pa14_48650",4.311,"trial_2",4.50675,0.144288123211857
"2880",13.5,"Pa14_58770",4.385,"trial_2",4.5795,0.0661469324055671
"2881",13.5,"Pa14_06570",4.586,"trial_2",4.59425,0.0692078692539127
"2882",13.5,"Pa14_32750",4.383,"trial_2",4.37625,0.111255243322131
"2883",13.5,"Pa14_62830",3.951,"trial_2",3.4075,0.319105128967451
"2884",13.5,"Pa14_17250",4.429,"trial_2",4.552,0.070694177035076
"2885",13.5,"Pa14_20440",4.34,"trial_2",4.49475,0.120748619729861
"2886",13.5,"Pa14_68350",4.419,"trial_2",4.397,0.112859056644412
"2887",13.5,"Pa14_72840",4.459,"trial_2",4.493,0.0676325858345419
"2888",13.5,"Pa14",4.295,"trial_2",4.49125,0.096623302054939
"2889",13.75,"Pa14_51430",4.811,"trial_2",4.93875,0.255407313586227
"2890",13.75,"Pa14_16930",2.636,"trial_2",3.5875,0.422731100504012
"2891",13.75,"Pa14_09810",4.661,"trial_2",4.57325,0.148360133346754
"2892",13.75,"Pa14_64590",3.927,"trial_2",4.1535,0.0787130865866661
"2893",13.75,"Pa14_05300",3.765,"trial_2",4.11475,0.179782449551303
"2894",13.75,"Pa14_18520",4.475,"trial_2",4.5345,0.111818677628859
"2895",13.75,"Pa14_01960",4.028,"trial_2",4.2565,0.0988943038467502
"2896",13.75,"Pa14_09480",4.486,"trial_2",4.39075,0.136862080821046
"2897",13.75,"Pa14_19120",4.156,"trial_2",4.50125,0.150588498343444
"2898",13.75,"Pa14_48650",4.293,"trial_2",4.49525,0.143109733538056
"2899",13.75,"Pa14_58770",4.385,"trial_2",4.5945,0.0729663164297976
"2900",13.75,"Pa14_06570",4.589,"trial_2",4.61375,0.0713913801986393
"2901",13.75,"Pa14_32750",4.394,"trial_2",4.387,0.109641081108619
"2902",13.75,"Pa14_62830",3.965,"trial_2",3.488,0.290941861317114
"2903",13.75,"Pa14_17250",4.415,"trial_2",4.5485,0.0766251699291209
"2904",13.75,"Pa14_20440",4.314,"trial_2",4.49775,0.135735880174207
"2905",13.75,"Pa14_68350",4.401,"trial_2",4.402,0.104937282856635
"2906",13.75,"Pa14_72840",4.418,"trial_2",4.489,0.0602840498528979
"2907",13.75,"Pa14",4.282,"trial_2",4.492,0.104921399151937
"2908",14,"Pa14_51430",4.835,"trial_2",4.93475,0.242533975283189
"2909",14,"Pa14_16930",2.623,"trial_2",3.5855,0.426592018209436
"2910",14,"Pa14_09810",4.727,"trial_2",4.5925,0.183162268676348
"2911",14,"Pa14_64590",3.919,"trial_2",4.11975,0.0718556133274685
"2912",14,"Pa14_05300",3.721,"trial_2",4.07375,0.178116242474776
"2913",14,"Pa14_18520",4.456,"trial_2",4.535,0.0933898638325738
"2914",14,"Pa14_01960",3.994,"trial_2",4.229,0.100876987795367
"2915",14,"Pa14_09480",4.441,"trial_2",4.413,0.127690380739245
"2916",14,"Pa14_19120",4.127,"trial_2",4.48025,0.148217956064709
"2917",14,"Pa14_48650",4.266,"trial_2",4.47275,0.139963909038485
"2918",14,"Pa14_58770",4.374,"trial_2",4.5975,0.0796978669727114
"2919",14,"Pa14_06570",4.571,"trial_2",4.6245,0.0830567075356752
"2920",14,"Pa14_32750",4.339,"trial_2",4.37575,0.103270175591342
"2921",14,"Pa14_62830",3.995,"trial_2",3.5615,0.270870664093893
"2922",14,"Pa14_17250",4.386,"trial_2",4.55,0.0815475321515005
"2923",14,"Pa14_20440",4.294,"trial_2",4.47025,0.129150025809779
